ProgramSiteID,SiteName,WatershedID,WatershedName,SampleDate,HitchName,CrewName,VisitYear,IterationID,CategoryName,PanelName,VisitID,VisitDate,ProtocolID,ProgramID,AEM,Bug Validation,CHaMP 10% Revisit,CHaMP Core,CHaMP-PiBO Comparison,Effectiveness,Has Fish Data,IMW,Remove,Velocity Validation,Primary Visit,QC Visit,Error,No,Yes,MeasurementID,Notes,DataUpdateNotes,UndercutBankID,UTMZone,UTMNorthing,UTMEasting,GPSAccuracy,GPSAccuracyType,EstimatedLength,Width25,Width50,Width75,Bank,AverageWidth,NearestUnitBoundary,AverageDepth,Elevation,ChannelUnitID,ChannelUnit_ChannelUnitNumber,DistanceToNearestUnitBoundary,EstimatedUndercutArea
59602,CBW05583-468458,12,Upper Grande Ronde,7/2/2013,CRITFC - Upper Grande Ronde,Laurinda Crew,2013,3,Upper Grande Ronde Chinook,Rotating Panel 3,1337,7/2/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,171394116,,,1,11,4992620,395159,0.87,HDOP,3,0.65,0.8,0.3,Left,0.58,,,1318,5,5,,1.75
59602,CBW05583-468458,12,Upper Grande Ronde,7/2/2013,CRITFC - Upper Grande Ronde,Laurinda Crew,2013,3,Upper Grande Ronde Chinook,Rotating Panel 3,1337,7/2/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,171394117,,,1,11,4992641,395116,1.23,HDOP,1.3,0.5,0.5,0.2,Left,0.4,,,1317,2,2,,0.52
59602,CBW05583-468458,12,Upper Grande Ronde,7/2/2013,CRITFC - Upper Grande Ronde,Laurinda Crew,2013,3,Upper Grande Ronde Chinook,Rotating Panel 3,1337,7/2/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,171394118,,,2,11,4992642,395112,0.89,HDOP,1.5,0.2,0.3,0.2,Left,0.23,,,1322,2,2,,0.35
59602,CBW05583-468458,12,Upper Grande Ronde,7/24/2016,CRITFC Grande Ronde,Monica Crew,2016,6,Upper Grande Ronde Chinook,Rotating Panel 3,3711,7/24/2016,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,200388187,,,1,11,4992623,395173,14,Apple Accuracy,2,0.77,0.76,0.62,Left,0.72,,,1308,4,4,,1.43
59806,CBW05583-477938,6,John Day,7/29/2013,MF ELR Design ODFW Crew,Shelley Banks Crew,2013,3,Middle Fork John Day-Source,Rotating Panel 3,1174,7/29/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,171445073,,,1,11,4935424,381738,1.12,HDOP,1.5,0.35,0.25,0.32,Right,0.31,,,1316,2,2,,0.46
59806,CBW05583-477938,6,John Day,9/28/2016,Sneezy,Salgado crew,2016,6,Middle Fork John Day-Source,Rotating Panel 3,4105,9/28/2016,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,202160311,,,1,11,4935455,381750,8,,6.6,0.38,0.53,0.35,Right,0.42,,,1349,1,1,,2.77
59806,CBW05583-477938,6,John Day,9/28/2016,Sneezy,Salgado crew,2016,6,Middle Fork John Day-Source,Rotating Panel 3,4105,9/28/2016,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,202160312,,,1,11,4935340,381762,7,,1.7,0.32,0.5,0.72,Right,0.51,,,1322,8,8,,0.87
59928,CBW05583-479218,6,John Day,7/24/2014,July,Salgado crew,2014,4,Middle Fork John Day-Source,Rotating Panel 1,2297,7/24/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,184768188,,,1,11,4932623,375902,5,,1,0.2,0.2,0.3,Right,0.23,,,1472,4,4,,0.23
60109,CBW05583-480666,12,Upper Grande Ronde,7/10/2013,UGR_Small_Streams,Chris Horn Crew,2013,3,Grande Ronde Steelhead-Transport-Public,Annual,1500,7/10/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,171215375,,,1,11,5016426,372742,1.13,HDOP,1.2,0.25,0.33,0.22,Left,0.27,,,1260,17,17,,0.32
60109,CBW05583-480666,12,Upper Grande Ronde,7/10/2013,UGR_Small_Streams,Chris Horn Crew,2013,3,Grande Ronde Steelhead-Transport-Public,Annual,1500,7/10/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,171215376,,,1,11,5016434,372754,0.95,HDOP,1.3,0.32,0.4,0.5,Left,0.41,,,1264,15,15,,0.53
60109,CBW05583-480666,12,Upper Grande Ronde,7/10/2013,UGR_Small_Streams,Chris Horn Crew,2013,3,Grande Ronde Steelhead-Transport-Public,Annual,1500,7/10/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,171215377,,,1,11,5016440,372778,2.45,HDOP,2.3,0.25,0.35,0.42,Left,0.34,,,1262,11,11,,0.78
60109,CBW05583-480666,12,Upper Grande Ronde,7/10/2013,UGR_Small_Streams,Chris Horn Crew,2013,3,Grande Ronde Steelhead-Transport-Public,Annual,1500,7/10/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,171215378,,,2,11,5016429,372785,1.61,HDOP,1.2,0.2,0.2,0.34,Right,0.25,,,1260,10,10,,0.3
60109,CBW05583-480666,12,Upper Grande Ronde,7/10/2013,UGR_Small_Streams,Chris Horn Crew,2013,3,Grande Ronde Steelhead-Transport-Public,Annual,1500,7/10/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,171215379,,,1,11,5016427,372765,3.61,HDOP,2.2,0.23,0.24,0.26,Left,0.24,,,1287,10,10,,0.54
60109,CBW05583-480666,12,Upper Grande Ronde,7/10/2013,UGR_Small_Streams,Chris Horn Crew,2013,3,Grande Ronde Steelhead-Transport-Public,Annual,1500,7/10/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,171215380,,,1,11,5016454,372810,1.2,HDOP,2.2,0.27,0.32,0.24,Right,0.28,,,1257,6,6,,0.61
60109,CBW05583-480666,12,Upper Grande Ronde,7/10/2013,UGR_Small_Streams,Chris Horn Crew,2013,3,Grande Ronde Steelhead-Transport-Public,Annual,1500,7/10/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,171215381,,,2,11,5016460,372810,0.92,HDOP,2.6,0.38,0.3,0.34,Right,0.34,,,1262,5,5,,0.88
60109,CBW05583-480666,12,Upper Grande Ronde,7/10/2013,UGR_Small_Streams,Chris Horn Crew,2013,3,Grande Ronde Steelhead-Transport-Public,Annual,1500,7/10/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,171215382,,,1,11,5016466,372806,0.72,HDOP,2.5,0.45,0.25,0.26,Right,0.32,,,1259,5,5,,0.8
60109,CBW05583-480666,12,Upper Grande Ronde,7/10/2013,UGR_Small_Streams,Chris Horn Crew,2013,3,Grande Ronde Steelhead-Transport-Public,Annual,1500,7/10/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,171215383,,,1,11,5016465,372795,0.79,HDOP,1.9,0.27,0.28,0.32,Left,0.29,,,1259,4,4,,0.55
60109,CBW05583-480666,12,Upper Grande Ronde,7/10/2013,UGR_Small_Streams,Chris Horn Crew,2013,3,Grande Ronde Steelhead-Transport-Public,Annual,1500,7/10/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,171215384,,,1,11,5016472,372797,0.74,HDOP,1.95,0.17,0.37,0.35,Left,0.3,,,1257,3,3,,0.58
60109,CBW05583-480666,12,Upper Grande Ronde,7/10/2013,UGR_Small_Streams,Chris Horn Crew,2013,3,Grande Ronde Steelhead-Transport-Public,Annual,1500,7/10/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,171215385,,,1,11,5016479,372798,0.74,HDOP,1.65,0.3,0.4,0.6,Left,0.43,,,1258,2,2,,0.71
60109,CBW05583-480666,12,Upper Grande Ronde,6/23/2014,ODFW Small Sites,Chris Horn Crew,2014,4,Grande Ronde Steelhead-Transport-Public,Annual,2131,6/23/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,184191195,,,1,11,5016470,372796,10,,1.5,0.3,0.3,0.3,Left,0.3,,,1314,3,3,,0.45
60109,CBW05583-480666,12,Upper Grande Ronde,6/23/2014,ODFW Small Sites,Chris Horn Crew,2014,4,Grande Ronde Steelhead-Transport-Public,Annual,2131,6/23/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,184191196,,,1,11,5016413,372789,10,,1.5,0.2,0.2,0.2,Left,0.2,,,1253,9,9,,0.3
60109,CBW05583-480666,12,Upper Grande Ronde,6/23/2014,ODFW Small Sites,Chris Horn Crew,2014,4,Grande Ronde Steelhead-Transport-Public,Annual,2131,6/23/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,184191197,,,2,11,5016424,372780,5,,2,0.35,0.37,0.75,Left,0.49,,,1253,9,9,,0.98
60109,CBW05583-480666,12,Upper Grande Ronde,6/17/2015,ODFW Small Sites,Chris Horn Crew,2015,5,Grande Ronde Steelhead-Transport-Public,Annual,2817,6/17/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,191656871,,,1,11,5016481,372798,10,,2.15,0.5,0.35,0.31,Left,0.39,,,1234,2,2,,0.83
60109,CBW05583-480666,12,Upper Grande Ronde,6/17/2015,ODFW Small Sites,Chris Horn Crew,2015,5,Grande Ronde Steelhead-Transport-Public,Annual,2817,6/17/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,191656872,,,1,11,5016475,372798,5,,3,0.38,0.33,0.3,Left,0.34,,,1243,3,3,,1.01
60109,CBW05583-480666,12,Upper Grande Ronde,6/17/2015,ODFW Small Sites,Chris Horn Crew,2015,5,Grande Ronde Steelhead-Transport-Public,Annual,2817,6/17/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,191656873,,,1,11,5016473,372802,5,,1.2,0.45,0.24,0.49,Right,0.39,,,1234,5,5,,0.47
60109,CBW05583-480666,12,Upper Grande Ronde,6/17/2015,ODFW Small Sites,Chris Horn Crew,2015,5,Grande Ronde Steelhead-Transport-Public,Annual,2817,6/17/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,191656874,,,2,11,5016458,372812,5,,2,0.42,0.35,0.25,Right,0.34,,,1253,5,5,,0.68
60109,CBW05583-480666,12,Upper Grande Ronde,6/17/2015,ODFW Small Sites,Chris Horn Crew,2015,5,Grande Ronde Steelhead-Transport-Public,Annual,2817,6/17/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,191656875,,,1,11,5016458,372806,10,,3,0.38,0.24,0.21,Right,0.28,,,1268,6,6,,0.83
60109,CBW05583-480666,12,Upper Grande Ronde,6/17/2015,ODFW Small Sites,Chris Horn Crew,2015,5,Grande Ronde Steelhead-Transport-Public,Annual,2817,6/17/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,191656876,,,1,11,5016449,372778,10,,1.5,0.23,0.25,0.21,Left,0.23,,,1277,11,11,,0.35
60109,CBW05583-480666,12,Upper Grande Ronde,6/17/2015,ODFW Small Sites,Chris Horn Crew,2015,5,Grande Ronde Steelhead-Transport-Public,Annual,2817,6/17/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,191656877,,,2,11,5016435,372773,5,,2,0.28,0.29,0.4,Left,0.32,,,1257,11,11,,0.65
60109,CBW05583-480666,12,Upper Grande Ronde,6/17/2015,ODFW Small Sites,Chris Horn Crew,2015,5,Grande Ronde Steelhead-Transport-Public,Annual,2817,6/17/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,191656878,,,1,11,5016424,372775,5,,1.2,0.23,0.35,0.47,Left,0.35,,,1242,12,12,,0.42
60109,CBW05583-480666,12,Upper Grande Ronde,6/17/2015,ODFW Small Sites,Chris Horn Crew,2015,5,Grande Ronde Steelhead-Transport-Public,Annual,2817,6/17/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,191656879,,,1,11,5016433,372777,5,,3.2,0.37,0.2,0.22,Left,0.26,,,1251,15,15,,0.84
60109,CBW05583-480666,12,Upper Grande Ronde,6/17/2015,ODFW Small Sites,Chris Horn Crew,2015,5,Grande Ronde Steelhead-Transport-Public,Annual,2817,6/17/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,191656880,,,1,11,5016408,372755,10,,1.1,0.22,0.35,0.21,Right,0.26,,,1273,17,17,,0.29
60109,CBW05583-480666,12,Upper Grande Ronde,6/17/2015,ODFW Small Sites,Chris Horn Crew,2015,5,Grande Ronde Steelhead-Transport-Public,Annual,2817,6/17/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,191656881,,,2,11,5016416,372742,10,,1,0.3,0.26,0.32,Left,0.29,,,1246,17,17,,0.29
60109,CBW05583-480666,12,Upper Grande Ronde,6/22/2016,ODFW Small Sites,Chris Horn Crew,2016,6,Grande Ronde Steelhead-Transport-Public,Annual,3747,6/22/2016,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,199481246,,,1,11,5016476,372799,5,Apple Accuracy,2,0.24,0.24,0.3,Left,0.26,,,1255,2,2,,0.52
60109,CBW05583-480666,12,Upper Grande Ronde,6/22/2016,ODFW Small Sites,Chris Horn Crew,2016,6,Grande Ronde Steelhead-Transport-Public,Annual,3747,6/22/2016,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,199481247,,,1,11,5016477,372799,5,Apple Accuracy,2.5,0.27,0.34,0.24,Right,0.28,,,1255,5,5,,0.71
60109,CBW05583-480666,12,Upper Grande Ronde,6/22/2016,ODFW Small Sites,Chris Horn Crew,2016,6,Grande Ronde Steelhead-Transport-Public,Annual,3747,6/22/2016,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,199481248,,,2,11,5016460,372800,5,Apple Accuracy,2.3,0.26,0.46,0.26,Right,0.33,,,1259,5,5,,0.75
60109,CBW05583-480666,12,Upper Grande Ronde,6/22/2016,ODFW Small Sites,Chris Horn Crew,2016,6,Grande Ronde Steelhead-Transport-Public,Annual,3747,6/22/2016,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,199481249,,,1,11,5016455,372803,5,Apple Accuracy,3,0.37,0.25,0.22,Right,0.28,,,1261,6,6,,0.84
60109,CBW05583-480666,12,Upper Grande Ronde,6/22/2016,ODFW Small Sites,Chris Horn Crew,2016,6,Grande Ronde Steelhead-Transport-Public,Annual,3747,6/22/2016,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,199481250,,,1,11,5016455,372801,5,Apple Accuracy,2,0.24,0.36,0.32,Left,0.31,,,1262,9,9,,0.61
60109,CBW05583-480666,12,Upper Grande Ronde,6/22/2016,ODFW Small Sites,Chris Horn Crew,2016,6,Grande Ronde Steelhead-Transport-Public,Annual,3747,6/22/2016,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,199481251,,,1,11,5016433,372781,5,Apple Accuracy,4,0.34,0.22,0.21,Left,0.26,,,1263,10,10,,1.03
60109,CBW05583-480666,12,Upper Grande Ronde,6/22/2016,ODFW Small Sites,Chris Horn Crew,2016,6,Grande Ronde Steelhead-Transport-Public,Annual,3747,6/22/2016,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,199481252,,,1,11,5016432,372760,5,Apple Accuracy,1.1,0.2,0.32,0.45,Left,0.32,,,1259,14,14,,0.36
60109,CBW05583-480666,12,Upper Grande Ronde,6/22/2016,ODFW Small Sites,Chris Horn Crew,2016,6,Grande Ronde Steelhead-Transport-Public,Annual,3747,6/22/2016,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,199481253,,,1,11,5016432,372760,5,Apple Accuracy,6.5,0.34,0.25,0.41,Left,0.33,,,1259,16,16,,2.17
60109,CBW05583-480666,12,Upper Grande Ronde,6/22/2016,ODFW Small Sites,Chris Horn Crew,2016,6,Grande Ronde Steelhead-Transport-Public,Annual,3747,6/22/2016,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,199481254,,,2,11,5016423,372747,5,Apple Accuracy,1.8,0.23,0.24,0.26,Right,0.24,,,1259,16,16,,0.44
60109,CBW05583-480666,12,Upper Grande Ronde,6/27/2017,ODFW Small Sites,Chris Horn Crew,2017,7,Grande Ronde Steelhead-Transport-Public,Annual,4540,6/27/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,206781433,,,1,11,5016480,372798,5,Apple Accuracy,2.2,0.22,0.53,0.3,Left,0.35,,,1259,2,2,,0.77
60109,CBW05583-480666,12,Upper Grande Ronde,6/27/2017,ODFW Small Sites,Chris Horn Crew,2017,7,Grande Ronde Steelhead-Transport-Public,Annual,4540,6/27/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,206781434,,,1,11,5016475,372799,5,Apple Accuracy,1.2,0.2,0.25,0.4,Left,0.28,,,1251,3,3,,0.34
60109,CBW05583-480666,12,Upper Grande Ronde,6/27/2017,ODFW Small Sites,Chris Horn Crew,2017,7,Grande Ronde Steelhead-Transport-Public,Annual,4540,6/27/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,206781435,,,1,11,5016473,372798,5,Apple Accuracy,1.1,0.34,0.25,0.24,Right,0.28,,,1250,5,5,,0.3
60109,CBW05583-480666,12,Upper Grande Ronde,6/27/2017,ODFW Small Sites,Chris Horn Crew,2017,7,Grande Ronde Steelhead-Transport-Public,Annual,4540,6/27/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,206781436,,,2,11,5016465,372803,5,Apple Accuracy,2.5,0.34,0.22,0.21,Right,0.26,,,1253,5,5,,0.64
60109,CBW05583-480666,12,Upper Grande Ronde,6/27/2017,ODFW Small Sites,Chris Horn Crew,2017,7,Grande Ronde Steelhead-Transport-Public,Annual,4540,6/27/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,206781437,,,1,11,5016455,372810,10,Apple Accuracy,2.8,0.24,0.3,0.21,Right,0.25,,,1265,6,6,,0.7
60109,CBW05583-480666,12,Upper Grande Ronde,6/27/2017,ODFW Small Sites,Chris Horn Crew,2017,7,Grande Ronde Steelhead-Transport-Public,Annual,4540,6/27/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,206781438,,,1,11,5016441,372800,10,Apple Accuracy,3,0.26,0.3,0.4,Left,0.32,,,1254,7,9,,0.96
60109,CBW05583-480666,12,Upper Grande Ronde,6/27/2017,ODFW Small Sites,Chris Horn Crew,2017,7,Grande Ronde Steelhead-Transport-Public,Annual,4540,6/27/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,206781439,,,1,11,5016424,372747,10,Apple Accuracy,1,0.35,0.35,0.52,Left,0.41,,,1260,15,15,,0.41
60109,CBW05583-480666,12,Upper Grande Ronde,6/27/2017,ODFW Small Sites,Chris Horn Crew,2017,7,Grande Ronde Steelhead-Transport-Public,Annual,4540,6/27/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,206781440,,,2,11,5016424,372748,10,Apple Accuracy,1.4,0.35,0.34,0.45,Right,0.38,,,1258,15,15,,0.53
60323,CBW05583-482418,6,John Day,8/18/2015,Jen's Crew June 18-July 18,Jen Rogers Crew,2015,5,Greater South Fork John Day-Source,Rotating Panel 2,3159,8/18/2015,2020,1,,,,Yes,,,,,,,Yes,,,,,195551884,,,1,11,4917270,283399,11,,1.5,0.33,0.3,0.38,Left,0.34,,,1710,2,2,,0.5
60323,CBW05583-482418,6,John Day,8/18/2015,Jen's Crew June 18-July 18,Jen Rogers Crew,2015,5,Greater South Fork John Day-Source,Rotating Panel 2,3159,8/18/2015,2020,1,,,,Yes,,,,,,,Yes,,,,,195551885,,,1,11,4917271,283392,19,,2,0.38,0.35,0.27,Left,0.33,,,1709,4,4,,0.67
60323,CBW05583-482418,6,John Day,8/18/2015,Jen's Crew June 18-July 18,Jen Rogers Crew,2015,5,Greater South Fork John Day-Source,Rotating Panel 2,3159,8/18/2015,2020,1,,,,Yes,,,,,,,Yes,,,,,195551886,,,1,11,4917296,283393,20,,1.5,0.2,0.29,0.26,Right,0.25,,,1712,5,5,,0.38
60323,CBW05583-482418,6,John Day,8/18/2015,Jen's Crew June 18-July 18,Jen Rogers Crew,2015,5,Greater South Fork John Day-Source,Rotating Panel 2,3159,8/18/2015,2020,1,,,,Yes,,,,,,,Yes,,,,,195551887,,,1,11,4917291,283375,6,,1,0.25,0.35,0.29,Left,0.3,,,1688,9,9,,0.3
60323,CBW05583-482418,6,John Day,8/18/2015,Jen's Crew June 18-July 18,Jen Rogers Crew,2015,5,Greater South Fork John Day-Source,Rotating Panel 2,3159,8/18/2015,2020,1,,,,Yes,,,,,,,Yes,,,,,195551888,,,2,11,4917283,283379,8,,3,0.34,0.42,0.33,Right,0.36,,,1697,9,9,,1.09
60323,CBW05583-482418,6,John Day,8/18/2015,Jen's Crew June 18-July 18,Jen Rogers Crew,2015,5,Greater South Fork John Day-Source,Rotating Panel 2,3159,8/18/2015,2020,1,,,,Yes,,,,,,,Yes,,,,,195551889,,,3,11,4917284,283373,12,,1.5,0.21,0.3,0.27,Left,0.26,,,1697,9,9,,0.39
60323,CBW05583-482418,6,John Day,8/18/2015,Jen's Crew June 18-July 18,Jen Rogers Crew,2015,5,Greater South Fork John Day-Source,Rotating Panel 2,3159,8/18/2015,2020,1,,,,Yes,,,,,,,Yes,,,,,195551890,,,4,11,4917284,283383,6,,1,0.3,0.31,0.31,Right,0.31,,,1698,9,9,,0.31
60323,CBW05583-482418,6,John Day,8/18/2015,Jen's Crew June 18-July 18,Jen Rogers Crew,2015,5,Greater South Fork John Day-Source,Rotating Panel 2,3159,8/18/2015,2020,1,,,,Yes,,,,,,,Yes,,,,,195551891,,,1,11,4917293,283370,8,,2,0.2,0.28,0.3,Right,0.26,,,1700,10,10,,0.52
60323,CBW05583-482418,6,John Day,8/18/2015,Jen's Crew June 18-July 18,Jen Rogers Crew,2015,5,Greater South Fork John Day-Source,Rotating Panel 2,3159,8/18/2015,2020,1,,,,Yes,,,,,,,Yes,,,,,195551892,,,2,11,4917292,283374,9,,1.5,0.35,0.23,0.31,Left,0.3,,,1700,10,10,,0.44
60323,CBW05583-482418,6,John Day,8/18/2015,Jen's Crew June 18-July 18,Jen Rogers Crew,2015,5,Greater South Fork John Day-Source,Rotating Panel 2,3159,8/18/2015,2020,1,,,,Yes,,,,,,,Yes,,,,,195551893,,,1,11,4917296,283366,13,,1,0.29,0.23,0.28,Right,0.27,,,1704,11,11,,0.27
60323,CBW05583-482418,6,John Day,8/18/2015,Jen's Crew June 18-July 18,Jen Rogers Crew,2015,5,Greater South Fork John Day-Source,Rotating Panel 2,3159,8/18/2015,2020,1,,,,Yes,,,,,,,Yes,,,,,195551894,,,2,11,4917307,283361,15,,1.5,0.2,0.2,0.22,Right,0.21,,,1703,11,11,,0.31
60323,CBW05583-482418,6,John Day,8/18/2015,Jen's Crew June 18-July 18,Jen Rogers Crew,2015,5,Greater South Fork John Day-Source,Rotating Panel 2,3159,8/18/2015,2020,1,,,,Yes,,,,,,,Yes,,,,,195551895,,,1,11,4917286,283365,14,,2,0.27,0.41,0.33,Left,0.34,,,1704,12,12,,0.67
60323,CBW05583-482418,6,John Day,8/18/2015,Jen's Crew June 18-July 18,Jen Rogers Crew,2015,5,Greater South Fork John Day-Source,Rotating Panel 2,3159,8/18/2015,2020,1,,,,Yes,,,,,,,Yes,,,,,195551896,,,2,11,4917296,283361,13,,3,0.23,0.26,0.27,Right,0.25,,,1704,12,12,,0.76
60323,CBW05583-482418,6,John Day,8/18/2015,Jen's Crew June 18-July 18,Jen Rogers Crew,2015,5,Greater South Fork John Day-Source,Rotating Panel 2,3159,8/18/2015,2020,1,,,,Yes,,,,,,,Yes,,,,,195551897,,,1,11,4917301,283350,10,,1,0.2,0.25,0.2,Right,0.22,,,1705,13,13,,0.22
60323,CBW05583-482418,6,John Day,8/18/2015,Jen's Crew June 18-July 18,Jen Rogers Crew,2015,5,Greater South Fork John Day-Source,Rotating Panel 2,3159,8/18/2015,2020,1,,,,Yes,,,,,,,Yes,,,,,195551898,,,1,11,4917304,283346,12,,2.5,0.25,0.27,0.38,Right,0.3,,,1706,14,14,,0.75
60323,CBW05583-482418,6,John Day,8/18/2015,Jen's Crew June 18-July 18,Jen Rogers Crew,2015,5,Greater South Fork John Day-Source,Rotating Panel 2,3159,8/18/2015,2020,1,,,,Yes,,,,,,,Yes,,,,,195551899,,,2,11,4917292,283339,13,,1.5,0.23,0.31,0.46,Right,0.33,,,1707,14,14,,0.5
60323,CBW05583-482418,6,John Day,8/18/2015,Jen's Crew June 18-July 18,Jen Rogers Crew,2015,5,Greater South Fork John Day-Source,Rotating Panel 2,3159,8/18/2015,2020,1,,,,Yes,,,,,,,Yes,,,,,195551900,,,3,11,4917283,283330,15,,4,0.3,0.26,0.44,Right,0.33,,,1708,14,14,,1.33
60323,CBW05583-482418,6,John Day,8/18/2015,Jen's Crew June 18-July 18,Jen Rogers Crew,2015,5,Greater South Fork John Day-Source,Rotating Panel 2,3159,8/18/2015,2020,1,,,,Yes,,,,,,,Yes,,,,,195551901,,,1,11,4917288,283330,16,,5,0.43,0.29,0.6,Right,0.44,,,1706,15,15,,2.2
60323,CBW05583-482418,6,John Day,8/18/2015,Jen's Crew June 18-July 18,Jen Rogers Crew,2015,5,Greater South Fork John Day-Source,Rotating Panel 2,3159,8/18/2015,2020,1,,,,Yes,,,,,,,Yes,,,,,195551902,,,2,11,4917289,283331,16,,6,0.3,0.4,0.4,Left,0.37,,,1707,15,15,,2.2
60393,CBW05583-482923,23,Wenatchee,7/26/2012,hitch_4_Wen_BP_July 25-31,Brent Crew,2012,2,Transport-Private,Rotating Panel 2,893,7/26/2012,806,1,,,,Yes,,,,,,,Yes,,,Yes,,174693,,,9,10,5297119,677804,4.28,HDOP,10,0.25,0.25,0.25,Left,0.25,Upstream,0.15,457,15,15,3,2.5
60393,CBW05583-482923,23,Wenatchee,7/26/2012,hitch_4_Wen_BP_July 25-31,Brent Crew,2012,2,Transport-Private,Rotating Panel 2,893,7/26/2012,806,1,,,,Yes,,,,,,,Yes,,,Yes,,174694,,,8,10,5297091,678204,1.87,HDOP,10,0.25,0.25,0.25,Left,0.25,Upstream,0.1,640,10,10,4,2.5
60393,CBW05583-482923,23,Wenatchee,7/26/2012,hitch_4_Wen_BP_July 25-31,Brent Crew,2012,2,Transport-Private,Rotating Panel 2,893,7/26/2012,806,1,,,,Yes,,,,,,,Yes,,,Yes,,174695,,,7,10,5297081,678201,1.77,HDOP,10,0.13,0.13,0.13,Bar,0.13,Upstream,0.15,651,9,9,3,1.3
60393,CBW05583-482923,23,Wenatchee,7/26/2012,hitch_4_Wen_BP_July 25-31,Brent Crew,2012,2,Transport-Private,Rotating Panel 2,893,7/26/2012,806,1,,,,Yes,,,,,,,Yes,,,Yes,,174696,,,6,10,5297067,678192,1.32,HDOP,6,0.3,0.3,0.3,Left,0.3,Upstream,0.2,640,7,7,4,1.8
60393,CBW05583-482923,23,Wenatchee,7/26/2012,hitch_4_Wen_BP_July 25-31,Brent Crew,2012,2,Transport-Private,Rotating Panel 2,893,7/26/2012,806,1,,,,Yes,,,,,,,Yes,,,Yes,,174697,,,5,10,5297054,678179,1.3,HDOP,6,0.35,0.35,0.35,Left,0.35,Downstream,0.22,641,7,7,0,2.1
60393,CBW05583-482923,23,Wenatchee,7/26/2012,hitch_4_Wen_BP_July 25-31,Brent Crew,2012,2,Transport-Private,Rotating Panel 2,893,7/26/2012,806,1,,,,Yes,,,,,,,Yes,,,Yes,,174698,,,4,10,5297051,678177,1.34,HDOP,6,0.32,0.32,0.32,Left,0.32,Downstream,0.25,634,6,6,3,1.92
60393,CBW05583-482923,23,Wenatchee,7/26/2012,hitch_4_Wen_BP_July 25-31,Brent Crew,2012,2,Transport-Private,Rotating Panel 2,893,7/26/2012,806,1,,,,Yes,,,,,,,Yes,,,Yes,,174699,,,3,10,5297054,678173,1.33,HDOP,3,0.4,0.4,0.4,Left,0.4,Upstream,0.21,644,5,5,1,1.2
